class,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
shoot,0.39774638414382935,0.34222644567489624,-0.10475226491689682,0.999782383441925,0.39786195755004883,0.32749348878860474,-0.0856817290186882,0.9996651411056519,0.39794930815696716,0.32720598578453064,-0.08567290753126144,0.9996371269226074,0.3981168568134308,0.3270282447338104,-0.08571872115135193,0.9997074007987976,0.3953815698623657,0.32689720392227173,-0.11066213250160217,0.9997221827507019,0.3936043381690979,0.3261377513408661,-0.11071343719959259,0.9997155666351318,0.391827791929245,0.3254121243953705,-0.11073068529367447,0.999759316444397,0.3904016315937042,0.32560205459594727,0.02077881619334221,0.999394953250885,0.38044223189353943,0.32396796345710754,-0.08820729702711105,0.9997214674949646,0.39454329013824463,0.35174041986465454,-0.06282700598239899,0.9995119571685791,0.3912566006183624,0.35113170742988586,-0.09636881947517395,0.9997701048851013,0.3815092444419861,0.3798507750034332,0.1568116694688797,0.999199628829956,0.3507109582424164,0.3762089014053345,-0.13106559216976166,0.9999300241470337,0.387562096118927,0.441882461309433,0.3380988538265228,0.15826556086540222,0.3171771764755249,0.42236772179603577,-0.3182039260864258,0.9859984517097473,0.38688620924949646,0.48726892471313477,0.49234408140182495,0.35310429334640503,0.2936077415943146,0.4711955487728119,-0.48461493849754333,0.9579911828041077,0.39185279607772827,0.49491870403289795,0.5354340672492981,0.3615892827510834,0.28110435605049133,0.4885857403278351,-0.5167051553726196,0.9398784637451172,0.39021044969558716,0.4926154315471649,0.513091504573822,0.36786431074142456,0.28333765268325806,0.4896785616874695,-0.5170604586601257,0.9347010850906372,0.38815706968307495,0.48894089460372925,0.4884968400001526,0.36331552267074585,0.2875046730041504,0.48506391048431396,-0.4873846471309662,0.9067791104316711,0.3719104826450348,0.5916478037834167,0.08563509583473206,0.9988500475883484,0.3508097231388092,0.5874472260475159,-0.08568071573972702,0.9991885423660278,0.4285520017147064,0.6870326399803162,-0.09927458316087723,0.911428689956665,0.40027719736099243,0.6817789077758789,-0.1892109364271164,0.9898737072944641,0.4558984041213989,0.8104990124702454,-0.15869256854057312,0.9508206844329834,0.3419451117515564,0.8038380742073059,-0.15607470273971558,0.9930151700973511,0.4468829929828644,0.8482195138931274,-0.16851885616779327,0.9470518827438354,0.32077035307884216,0.8093649744987488,-0.15418249368667603,0.9726065993309021,0.49382176995277405,0.8495945334434509,-0.23739323019981384,0.9536907076835632,0.3277883529663086,0.8518649935722351,-0.2114233374595642,0.9873949885368347
shoot,0.38242343068122864,0.369301974773407,-0.04524138197302818,0.9998030662536621,0.3830495774745941,0.3539677858352661,-0.02669411711394787,0.999697744846344,0.38279637694358826,0.3531588613986969,-0.026751935482025146,0.9996723532676697,0.38247358798980713,0.3522971570491791,-0.026805588975548744,0.9997357726097107,0.3808833956718445,0.3532186448574066,-0.05421792343258858,0.9997494220733643,0.37902066111564636,0.35183751583099365,-0.05428433418273926,0.9997434616088867,0.3770175278186798,0.35026878118515015,-0.05430980399250984,0.999782919883728,0.37160688638687134,0.3483368456363678,0.06052178144454956,0.9994540810585022,0.3632867932319641,0.34500396251678467,-0.07011612504720688,0.9997485876083374,0.3770799934864044,0.3787962794303894,-0.008786872960627079,0.9995588660240173,0.37452685832977295,0.3775298595428467,-0.04753734543919563,0.9997919797897339,0.363409161567688,0.3985847532749176,0.15034793317317963,0.9992772936820984,0.3234397768974304,0.38302356004714966,-0.10917306691408157,0.9999368190765381,0.38387438654899597,0.45016157627105713,0.27091076970100403,0.2124050408601761,0.29333534836769104,0.4230824112892151,-0.27488407492637634,0.9868713617324829,0.41285231709480286,0.49643707275390625,0.3116745352745056,0.4127834737300873,0.2724968492984772,0.46445170044898987,-0.4477923810482025,0.9619042873382568,0.42275601625442505,0.5088636875152588,0.33072274923324585,0.41723769903182983,0.2621607482433319,0.4789389669895172,-0.4881426692008972,0.945476770401001,0.421654611825943,0.5096286535263062,0.30535492300987244,0.42394208908081055,0.2658720910549164,0.48048633337020874,-0.48602569103240967,0.9408107399940491,0.41794297099113464,0.5067881345748901,0.3023926317691803,0.4193049371242523,0.2708965837955475,0.47650468349456787,-0.45068830251693726,0.9152230620384216,0.3557174801826477,0.5912590622901917,0.08586787432432175,0.9989542961120605,0.3274315297603607,0.5935112237930298,-0.08588127791881561,0.9992591142654419,0.39789965748786926,0.6847964525222778,-0.07567152380943298,0.8969656229019165,0.38543421030044556,0.6857848763465881,-0.2460387647151947,0.9903478622436523,0.4296201765537262,0.8153693079948425,-0.1421070247888565,0.9359400272369385,0.42424699664115906,0.8270957469940186,-0.3541352152824402,0.9926403164863586,0.4303187429904938,0.8542642593383789,-0.1517317146062851,0.9370256066322327,0.42365628480911255,0.8646984696388245,-0.3697666823863983,0.9730422496795654,0.4778232276439667,0.8208422660827637,-0.22600296139717102,0.9522531032562256,0.4608401656150818,0.8455653190612793,-0.46695810556411743,0.9878425002098083
shoot,0.35093793272972107,0.37494444847106934,-0.050070859491825104,0.9996973276138306,0.35307732224464417,0.3607132136821747,-0.03418366611003876,0.9995772242546082,0.35252314805984497,0.35983872413635254,-0.03426356613636017,0.9995399713516235,0.3518916964530945,0.3588990867137909,-0.0343233160674572,0.9996451735496521,0.3514976501464844,0.35996299982070923,-0.06559065729379654,0.9996507167816162,0.3498883545398712,0.3585461378097534,-0.06562380492687225,0.9996247887611389,0.34814831614494324,0.35696491599082947,-0.06565408408641815,0.999663233757019,0.34025225043296814,0.3539618253707886,0.04437347874045372,0.999335527420044,0.33420437574386597,0.3504255414009094,-0.10503809154033661,0.9996364712715149,0.3424810469150543,0.3832530975341797,-0.018172800540924072,0.9995001554489136,0.34040436148643494,0.38216397166252136,-0.06118587777018547,0.9997397065162659,0.3306163251399994,0.4125077724456787,0.12325037270784378,0.9993186593055725,0.28064075112342834,0.3903923034667969,-0.13343290984630585,0.9999278783798218,0.3669406473636627,0.47045955061912537,0.18519535660743713,0.23895156383514404,0.2598162293434143,0.43431031703948975,-0.3046394884586334,0.9849688410758972,0.39961186051368713,0.5196142196655273,0.151665598154068,0.45009201765060425,0.26510700583457947,0.46974730491638184,-0.46035030484199524,0.9621497988700867,0.4099683463573456,0.5395479202270508,0.16254891455173492,0.45077651739120483,0.26310962438583374,0.4816664457321167,-0.5007303357124329,0.947577714920044,0.40918999910354614,0.5401548147201538,0.1336115002632141,0.45913389325141907,0.2709883153438568,0.4835166037082672,-0.49126800894737244,0.9434077143669128,0.40551626682281494,0.5344263911247253,0.13927315175533295,0.4549531042575836,0.2718792259693146,0.47891873121261597,-0.45992469787597656,0.9184103608131409,0.3122008740901947,0.6076470613479614,0.09390376508235931,0.9989132285118103,0.28444403409957886,0.6101451516151428,-0.09374852478504181,0.9990732073783875,0.3732541799545288,0.710688054561615,0.09092128276824951,0.872312068939209,0.3732728362083435,0.6838749051094055,-0.18773730099201202,0.9906097650527954,0.38067635893821716,0.8646694421768188,0.13068997859954834,0.9265407919883728,0.4508061110973358,0.7672474980354309,-0.3498076796531677,0.9926214218139648,0.37560179829597473,0.897460401058197,0.13053134083747864,0.9266777038574219,0.45944803953170776,0.8006095290184021,-0.3078009784221649,0.9740340709686279,0.41493406891822815,0.8889487981796265,0.08203902095556259,0.943721354007721,0.49130067229270935,0.7531461715698242,-0.27967369556427,0.9877604246139526
shoot,0.3079615831375122,0.3717966377735138,-0.04725106433033943,0.999617874622345,0.3081743121147156,0.3561740517616272,-0.0315697006881237,0.9994969964027405,0.3074815571308136,0.35533714294433594,-0.03169386833906174,0.9994581341743469,0.30660152435302734,0.35436007380485535,-0.031780973076820374,0.9995959997177124,0.30677148699760437,0.35608190298080444,-0.06489559262990952,0.9995591640472412,0.3052818179130554,0.3552609980106354,-0.06495971232652664,0.9995177984237671,0.30361783504486084,0.3542645275592804,-0.06503654271364212,0.999548614025116,0.29450398683547974,0.3512827455997467,0.04463272914290428,0.9992910027503967,0.2901355028152466,0.3500904142856598,-0.1025921180844307,0.9994994401931763,0.3008728325366974,0.38070496916770935,-0.01610509119927883,0.999457061290741,0.29951250553131104,0.37997767329216003,-0.05812101811170578,0.999684751033783,0.2787685692310333,0.40197452902793884,0.12332753837108612,0.9993674755096436,0.2391848862171173,0.39040037989616394,-0.13781805336475372,0.999900758266449,0.3090375065803528,0.4752298891544342,0.1788817048072815,0.2617986500263214,0.221599742770195,0.4438565969467163,-0.3108295798301697,0.9820765852928162,0.3479551076889038,0.5336340665817261,0.14103300869464874,0.47777771949768066,0.23804274201393127,0.46454405784606934,-0.4613114595413208,0.9608646631240845,0.3599883019924164,0.5523845553398132,0.1498866081237793,0.47560927271842957,0.23843137919902802,0.47219765186309814,-0.5013778209686279,0.9479235410690308,0.3588261306285858,0.5540027022361755,0.12330395728349686,0.4850517809391022,0.244373619556427,0.4644189476966858,-0.4919746220111847,0.9440703392028809,0.35343948006629944,0.5483713150024414,0.1298820823431015,0.47945091128349304,0.24473683536052704,0.46376627683639526,-0.46065613627433777,0.9185610413551331,0.25954681634902954,0.607351541519165,0.09691908955574036,0.9989827275276184,0.23795467615127563,0.6139516234397888,-0.09673870354890823,0.9989972710609436,0.31676584482192993,0.7084054350852966,0.06907311826944351,0.863346517086029,0.3232632577419281,0.6619662642478943,-0.13152533769607544,0.9907768368721008,0.35698559880256653,0.8696562647819519,0.07876624912023544,0.924871563911438,0.40678635239601135,0.7523844242095947,-0.11698665469884872,0.9923913478851318,0.3481581509113312,0.9019829034805298,0.07616224884986877,0.9247762560844421,0.40759676694869995,0.7823255658149719,-0.11096369475126266,0.9743942618370056,0.3633973300457001,0.9005527496337891,0.02672206051647663,0.9415016174316406,0.44817325472831726,0.7464290857315063,-0.1506023108959198,0.9874874353408813
shoot,0.2512842118740082,0.36830347776412964,-0.045980583876371384,0.999609649181366,0.2510504722595215,0.35241803526878357,-0.03129925951361656,0.9994872212409973,0.25019729137420654,0.35165464878082275,-0.03141450509428978,0.9994478225708008,0.24916189908981323,0.35073962807655334,-0.03156360611319542,0.9995888471603394,0.2506900131702423,0.3523147404193878,-0.06289135664701462,0.9995477199554443,0.2496592253446579,0.35160255432128906,-0.06290365755558014,0.9995050430297852,0.24839875102043152,0.35072171688079834,-0.06288304179906845,0.9995346665382385,0.2368519902229309,0.34646064043045044,0.04368972405791283,0.9992952942848206,0.2344169169664383,0.34588465094566345,-0.10141566395759583,0.9994900226593018,0.24521781504154205,0.37749946117401123,-0.015723779797554016,0.9994452595710754,0.24448810517787933,0.3769594132900238,-0.05702076479792595,0.9996785521507263,0.22074344754219055,0.40427306294441223,0.12600627541542053,0.9994058012962341,0.1946517676115036,0.39619219303131104,-0.14008691906929016,0.9998990297317505,0.23769810795783997,0.49308058619499207,0.1893645077943802,0.2600604295730591,0.1663585603237152,0.45166587829589844,-0.28628164529800415,0.9817344546318054,0.27166011929512024,0.5616950392723083,0.1661226749420166,0.465909868478775,0.17831608653068542,0.4775232970714569,-0.40349578857421875,0.9623634815216064,0.2815414369106293,0.5774623155593872,0.17736108601093292,0.4666074812412262,0.1849873811006546,0.4749501645565033,-0.43882042169570923,0.9505246877670288,0.281154990196228,0.5781107544898987,0.15082792937755585,0.47632479667663574,0.1889926940202713,0.46889761090278625,-0.4287157952785492,0.9469733238220215,0.2768796682357788,0.5699946284294128,0.15490110218524933,0.47205206751823425,0.1877322643995285,0.46665632724761963,-0.40160858631134033,0.9225130677223206,0.19799980521202087,0.6165306568145752,0.09621747583150864,0.9990596175193787,0.18552930653095245,0.6178974509239197,-0.09608734399080276,0.9990270733833313,0.2536674439907074,0.7151553630828857,0.08909917622804642,0.8604169487953186,0.2754112780094147,0.6552416086196899,-0.06937103718519211,0.9912998080253601,0.26573485136032104,0.8754411339759827,0.10323402285575867,0.9255295991897583,0.3263373374938965,0.7619321346282959,-0.006771109998226166,0.9923223853111267,0.2558121979236603,0.9096267223358154,0.10056433826684952,0.9247037768363953,0.32462725043296814,0.8037766218185425,-0.0025113236624747515,0.9748185873031616,0.2989789545536041,0.9058167338371277,0.06276367604732513,0.9415868520736694,0.37143653631210327,0.7735037803649902,-0.03285536915063858,0.9874477386474609
shoot,0.1815311163663864,0.36579370498657227,-0.04088972881436348,0.9993510246276855,0.18168263137340546,0.3494865894317627,-0.02693994902074337,0.9992059469223022,0.18078485131263733,0.34836843609809875,-0.027058208361268044,0.9991838335990906,0.17984120547771454,0.3470311462879181,-0.027185039594769478,0.9993897080421448,0.1809665709733963,0.34949952363967896,-0.05969748646020889,0.9992671608924866,0.1796763688325882,0.34854045510292053,-0.05970342457294464,0.9992307424545288,0.17833207547664642,0.3473651111125946,-0.05970479175448418,0.9993021488189697,0.16788561642169952,0.34093138575553894,0.04244505241513252,0.9990233182907104,0.16554252803325653,0.34052279591560364,-0.10210137814283371,0.9992668032646179,0.1739169806241989,0.3742164671421051,-0.014380327425897121,0.9990947842597961,0.17286749184131622,0.37378761172294617,-0.05600856617093086,0.9994966387748718,0.1491980403661728,0.4024837911128998,0.12194149196147919,0.9993120431900024,0.12515036761760712,0.3974705934524536,-0.15193091332912445,0.9998716711997986,0.15164904296398163,0.5056992173194885,0.174787238240242,0.2405986338853836,0.10602506250143051,0.48549798130989075,-0.2812329828739166,0.9791891574859619,0.17812876403331757,0.5690180063247681,0.14588652551174164,0.4260649085044861,0.1349763721227646,0.5035251379013062,-0.36035293340682983,0.9540843367576599,0.1871681809425354,0.5922796130180359,0.15305130183696747,0.4283173978328705,0.14283043146133423,0.5096538066864014,-0.39137107133865356,0.9428654909133911,0.19350005686283112,0.586641252040863,0.13047955930233002,0.43746012449264526,0.14723671972751617,0.4961930513381958,-0.3775769770145416,0.9393427968025208,0.18755775690078735,0.5816100239753723,0.13493655622005463,0.43410900235176086,0.1434822678565979,0.4938807189464569,-0.3560177981853485,0.9111194610595703,0.12853625416755676,0.6181434392929077,0.09216907620429993,0.9988692998886108,0.1168370321393013,0.6201377511024475,-0.09195985645055771,0.9986833930015564,0.18480587005615234,0.7245467901229858,0.0750865489244461,0.8362473845481873,0.2012982815504074,0.6766730546951294,-0.0821918249130249,0.9912439584732056,0.18958605825901031,0.8857328295707703,0.09461411088705063,0.908405065536499,0.23252005875110626,0.8245879411697388,-0.03832197189331055,0.9904176592826843,0.18327747285366058,0.9164801239967346,0.0919528380036354,0.9043024778366089,0.2272394746541977,0.8569785356521606,-0.036843910813331604,0.9713093042373657,0.22250032424926758,0.9098729491233826,0.04803793877363205,0.927667498588562,0.27724114060401917,0.8480499386787415,-0.08080660551786423,0.9849505424499512
shoot,0.09921108931303024,0.3630956709384918,-0.04154597967863083,0.9990912079811096,0.09866929054260254,0.3466510772705078,-0.028712602332234383,0.9988082051277161,0.09771605581045151,0.3454129695892334,-0.028794042766094208,0.9987879395484924,0.0967145711183548,0.3440672755241394,-0.028863519430160522,0.9990264773368835,0.09838545322418213,0.3470584452152252,-0.060504354536533356,0.9989311099052429,0.09732218831777573,0.34620118141174316,-0.06052301824092865,0.9988906979560852,0.09625229984521866,0.3452327251434326,-0.06057542935013771,0.9990388751029968,0.08490276336669922,0.3383420705795288,0.029252853244543076,0.9982039928436279,0.08519171923398972,0.33928534388542175,-0.11283688247203827,0.9990046620368958,0.0922943651676178,0.371421217918396,-0.016806060448288918,0.9985701441764832,0.091648630797863,0.3709082007408142,-0.05810074508190155,0.9993728399276733,0.06398303061723709,0.40324223041534424,0.10634517669677734,0.999187707901001,0.044192638248205185,0.40470612049102783,-0.16380062699317932,0.9998752474784851,0.057263974100351334,0.5266518592834473,0.14181111752986908,0.22049005329608917,0.017376774922013283,0.5103445053100586,-0.25743213295936584,0.9770123362541199,0.08272013813257217,0.5931205749511719,0.08346537500619888,0.3889998495578766,0.07214334607124329,0.5458343029022217,-0.30335816740989685,0.9518944621086121,0.0897199735045433,0.614805281162262,0.0796571746468544,0.3933648467063904,0.08297475427389145,0.5582824945449829,-0.33442223072052,0.9406429529190063,0.09303300082683563,0.6072160005569458,0.059524230659008026,0.40181612968444824,0.08690044283866882,0.5486096739768982,-0.31919848918914795,0.937112033367157,0.08932846039533615,0.6002861261367798,0.07233268767595291,0.3989613950252533,0.0808970183134079,0.5396880507469177,-0.296805739402771,0.906570315361023,0.0601213164627552,0.6320119500160217,0.09140892326831818,0.9987389445304871,0.054211582988500595,0.6393350958824158,-0.0912649855017662,0.9987131953239441,0.11086203157901764,0.7165428400039673,0.20211322605609894,0.7891255021095276,0.1258474439382553,0.7092878222465515,-0.024729013442993164,0.9904970526695251,0.10315679758787155,0.8560398817062378,0.27495020627975464,0.8880182504653931,0.14486895501613617,0.8619760870933533,0.03512649983167648,0.989477276802063,0.08962656557559967,0.882319986820221,0.2789701819419861,0.8858361840248108,0.13823483884334564,0.896926999092102,0.04008537158370018,0.9692169427871704,0.13635452091693878,0.8824281096458435,0.24943658709526062,0.9155499339103699,0.18287640810012817,0.8992075324058533,-0.0011360463686287403,0.9836905002593994
shoot,0.08297178894281387,0.29988205432891846,-0.000817699998151511,0.9987319111824036,0.07700527459383011,0.2871616780757904,0.006948453839868307,0.9982919096946716,0.07562978565692902,0.28694844245910645,0.006889783777296543,0.9981672167778015,0.07415203005075455,0.2867462635040283,0.006870344281196594,0.9985573887825012,0.07733622938394547,0.28756022453308105,-0.019371984526515007,0.9985302686691284,0.07631848752498627,0.2876822054386139,-0.019403554499149323,0.9984739422798157,0.07524185627698898,0.2877770662307739,-0.019503943622112274,0.9987372756004333,0.06486129015684128,0.29302823543548584,0.04427231103181839,0.9969719648361206,0.06759511679410934,0.29404544830322266,-0.07274910807609558,0.9986884593963623,0.07898150384426117,0.3136306703090668,0.016315650194883347,0.998090922832489,0.0789090245962143,0.31352922320365906,-0.017641358077526093,0.9990714192390442,0.05004069581627846,0.36998772621154785,0.12082844227552414,0.9987173676490784,0.062057215720415115,0.3626018166542053,-0.14557981491088867,0.9998639822006226,0.05993296951055527,0.4681288003921509,0.13913045823574066,0.20094700157642365,0.06737624108791351,0.469247967004776,-0.1714296042919159,0.9711211919784546,0.07539262622594833,0.5298082828521729,0.103440061211586,0.3522379398345947,0.08891388773918152,0.5475022196769714,-0.13190709054470062,0.9266775846481323,0.0772346779704094,0.5483316779136658,0.104937843978405,0.35676711797714233,0.09149939566850662,0.5699037909507751,-0.14948587119579315,0.9133818745613098,0.08093536645174026,0.5445058941841125,0.08803851902484894,0.3643963038921356,0.08468203246593475,0.5720179677009583,-0.14092479646205902,0.9071503281593323,0.08049105852842331,0.5382362008094788,0.09350056201219559,0.3620357811450958,0.09355561435222626,0.5598970651626587,-0.12727361917495728,0.8734347224235535,0.053922928869724274,0.5722450613975525,0.08202750235795975,0.9984594583511353,0.06019105017185211,0.5709654688835144,-0.08201558142900467,0.9985758662223816,0.065670907497406,0.7159750461578369,0.10310101509094238,0.7430148720741272,0.0863790363073349,0.7071487307548523,-0.05822516232728958,0.9891008734703064,0.06900861859321594,0.8637837767601013,0.1514032632112503,0.8616362810134888,0.09030487388372421,0.8687185049057007,-0.01245028618723154,0.988271176815033,0.06472174823284149,0.8941634297370911,0.15224172174930573,0.8603496551513672,0.08353330194950104,0.8956005573272705,-0.011026156134903431,0.9655874371528625,0.10394880175590515,0.8818473815917969,0.11455941945314407,0.8982572555541992,0.12758943438529968,0.893640398979187,-0.06471089273691177,0.9818981289863586
shoot,0.15627241134643555,0.29264912009239197,-0.04938589408993721,0.9979214668273926,0.1506459265947342,0.2804228961467743,-0.040112998336553574,0.9967144727706909,0.14940586686134338,0.2803962528705597,-0.04015890881419182,0.9964724183082581,0.14803336560726166,0.2803484797477722,-0.04014859348535538,0.9970300197601318,0.15088436007499695,0.2811044454574585,-0.06793417781591415,0.9974283576011658,0.14994387328624725,0.28160229325294495,-0.06796960532665253,0.9975166320800781,0.1488407403230667,0.28213006258010864,-0.06806357949972153,0.9979589581489563,0.13957065343856812,0.28765419125556946,0.0074777440167963505,0.9934009313583374,0.14078645408153534,0.2903277277946472,-0.11619549244642258,0.9979400634765625,0.15304483473300934,0.3065166473388672,-0.027660096064209938,0.9965212345123291,0.1527375876903534,0.30710628628730774,-0.0636051669716835,0.9982824325561523,0.12071646004915237,0.3602099120616913,0.0982256606221199,0.997964084148407,0.13456958532333374,0.35883691906929016,-0.18172365427017212,0.999863862991333,0.12780006229877472,0.4673883616924286,0.12380654364824295,0.18260948359966278,0.13276329636573792,0.4619423747062683,-0.2225387841463089,0.9706743955612183,0.13643166422843933,0.5472436547279358,0.09374500811100006,0.3185173571109772,0.14717507362365723,0.5506407618522644,-0.2187572568655014,0.9237982034683228,0.13693659007549286,0.5697675347328186,0.10055115073919296,0.323138028383255,0.15060019493103027,0.580265998840332,-0.2473694235086441,0.9089169502258301,0.14241568744182587,0.5707703828811646,0.07911985367536545,0.3299519717693329,0.15257461369037628,0.5781499743461609,-0.23477554321289062,0.9019181728363037,0.1417996734380722,0.5628196001052856,0.08291041851043701,0.32807230949401855,0.15122684836387634,0.5695570111274719,-0.21351736783981323,0.8654783368110657,0.11817095428705215,0.5671641826629639,0.08367414027452469,0.9980279207229614,0.13098052144050598,0.5650237202644348,-0.08368188887834549,0.998384952545166,0.13421794772148132,0.6970124244689941,0.12116514146327972,0.6962898373603821,0.1647069901227951,0.6904711723327637,-0.05324505642056465,0.9871244430541992,0.1413225531578064,0.8430564403533936,0.20021668076515198,0.825501561164856,0.16117244958877563,0.8503596782684326,0.01425203774124384,0.9859544038772583,0.13971209526062012,0.8730843663215637,0.20423613488674164,0.8295445442199707,0.1544131189584732,0.874944806098938,0.017707210034132004,0.9604828357696533,0.1710827499628067,0.8690651059150696,0.1650809943675995,0.875374436378479,0.1949535757303238,0.8864765167236328,-0.04076313599944115,0.9791650772094727
shoot,0.23050597310066223,0.27490878105163574,-0.051848020404577255,0.9964113235473633,0.22626860439777374,0.26376426219940186,-0.04185321182012558,0.9942882657051086,0.22507724165916443,0.26394596695899963,-0.041908759623765945,0.9935666918754578,0.22361132502555847,0.2641614079475403,-0.04190387576818466,0.9945988059043884,0.22619768977165222,0.2647700905799866,-0.07270321249961853,0.9954756498336792,0.22511954605579376,0.26557210087776184,-0.07272373884916306,0.9956393837928772,0.22387763857841492,0.26634249091148376,-0.07283766567707062,0.9964267015457153,0.21183273196220398,0.27458828687667847,0.009207084774971008,0.9860143065452576,0.21389798820018768,0.2764876186847687,-0.12894900143146515,0.9959624409675598,0.2272297441959381,0.29175618290901184,-0.02890755608677864,0.9937344193458557,0.22678904235363007,0.2916989326477051,-0.0690561905503273,0.996979296207428,0.19444690644741058,0.34463539719581604,0.1027052104473114,0.9974797964096069,0.20219513773918152,0.34384748339653015,-0.19785232841968536,0.999847412109375,0.20734933018684387,0.4597567617893219,0.12570612132549286,0.16717250645160675,0.19147689640522003,0.45023950934410095,-0.24254965782165527,0.9686700105667114,0.23538587987422943,0.5437840819358826,0.08671772480010986,0.29629388451576233,0.2077193409204483,0.5462685823440552,-0.23713482916355133,0.9255075454711914,0.2417430877685547,0.5635888576507568,0.091892309486866,0.3024466335773468,0.2055405080318451,0.578158974647522,-0.26701876521110535,0.909803032875061,0.2487693428993225,0.5700538158416748,0.06391137093305588,0.30889564752578735,0.21354255080223083,0.576324462890625,-0.25774481892585754,0.9025070667266846,0.24526050686836243,0.5606365203857422,0.07270503789186478,0.30723312497138977,0.2125784009695053,0.5692492723464966,-0.23322537541389465,0.8637892603874207,0.18576709926128387,0.5537301301956177,0.08853171020746231,0.9972661733627319,0.19071146845817566,0.5516945123672485,-0.0885823667049408,0.997810959815979,0.21486148238182068,0.6835004687309265,0.11677303165197372,0.6523049473762512,0.22357137501239777,0.6775981187820435,-0.07548259943723679,0.9807327389717102,0.2172372192144394,0.8279371857643127,0.18646928668022156,0.785711944103241,0.2211625576019287,0.8291468024253845,0.005395387765020132,0.9793365001678467,0.21145221590995789,0.8561151027679443,0.18922138214111328,0.8015950918197632,0.2139827162027359,0.8517385125160217,0.007799298502504826,0.9489074945449829,0.2443055808544159,0.8642217516899109,0.14826352894306183,0.8480267524719238,0.24999907612800598,0.8718134760856628,-0.04602231830358505,0.97275310754776
shoot,0.29390913248062134,0.265203595161438,-0.05635128915309906,0.9967060089111328,0.28775307536125183,0.25449177622795105,-0.046166833490133286,0.9947361350059509,0.286502480506897,0.25453469157218933,-0.046218059957027435,0.9940731525421143,0.28505754470825195,0.2545190453529358,-0.04621873050928116,0.9950363039970398,0.287568598985672,0.25582653284072876,-0.07750064879655838,0.9958364367485046,0.28630149364471436,0.2569204568862915,-0.07751729339361191,0.995985209941864,0.2847888171672821,0.2579875886440277,-0.07758326083421707,0.996707022190094,0.2753242552280426,0.2641659677028656,0.0078066615387797356,0.9871109127998352,0.27475887537002563,0.26873642206192017,-0.1328342705965042,0.9962726831436157,0.28980544209480286,0.28143730759620667,-0.032371535897254944,0.994188129901886,0.2890338599681854,0.28264644742012024,-0.07326234877109528,0.9971976280212402,0.2553922235965729,0.33610060811042786,0.10335390269756317,0.9976610541343689,0.26761457324028015,0.33501431345939636,-0.1969514936208725,0.9998542070388794,0.26994556188583374,0.44793635606765747,0.12694470584392548,0.16063888370990753,0.26203155517578125,0.4404853284358978,-0.24186363816261292,0.9694026112556458,0.30275994539260864,0.526059091091156,0.08445434272289276,0.2901771366596222,0.2848072052001953,0.5458984375,-0.23033955693244934,0.9276936650276184,0.31114763021469116,0.5486981868743896,0.0891336128115654,0.2963765859603882,0.2872838079929352,0.5742053389549255,-0.26054537296295166,0.911153256893158,0.3148868680000305,0.5533967018127441,0.06017721816897392,0.3028489649295807,0.2944220006465912,0.5706735253334045,-0.24845382571220398,0.9036632776260376,0.31157052516937256,0.5406287312507629,0.07009115815162659,0.3009335696697235,0.29261481761932373,0.5652024149894714,-0.2254233956336975,0.8635683655738831,0.24564525485038757,0.5430197715759277,0.09020325541496277,0.997438371181488,0.25327861309051514,0.5403518676757812,-0.09023135155439377,0.9979232549667358,0.2762908339500427,0.6756331324577332,0.13076497614383698,0.6304600238800049,0.297766774892807,0.6604400873184204,-0.07180937379598618,0.9813189506530762,0.2743307054042816,0.8162391781806946,0.21199719607830048,0.7803719639778137,0.2782573699951172,0.7997371554374695,0.023849163204431534,0.9799379706382751,0.2676607072353363,0.845512330532074,0.21660226583480835,0.796886682510376,0.2699810862541199,0.8212196230888367,0.03094160370528698,0.9486367702484131,0.3005225956439972,0.8524385690689087,0.18065190315246582,0.8459771275520325,0.30126771330833435,0.8471903800964355,-0.011215558275580406,0.9733452200889587
